ID,ServiceName,Level,Text,ReferenceNumber,RequestID,ProcessID,CreationDate
E25B915D-5D3E-4DC9-B8FA-6B05156F05C0,App4aBirthCertificate@piba.gov.il,5,הכל טוב ,541859,DD4EF170-F3D8-4047-AA45-3B697091E867,NULL,20:08.7
FADB0B4F-3C94-4827-8D37-160D45412BAD,App4aBirthCertificate@piba.gov.il,5,לייצר את התעודה במקום :-),548374,FB3F6917-6EEB-4593-ADAD-A06DFB919997,NULL,45:01.9
BFDE4C0C-20FB-4549-A7F7-3A87BF82F0DE,App4aBirthCertificate@piba.gov.il,5,יפה מאוד,539066,F537E1B6-7156-4792-AEB1-1A6CCE0CEF6C,NULL,29:38.6
761D1C69-EAA0-401C-9303-3AEFB7CB9BDA,App4aBirthCertificate@piba.gov.il,5,קל וברור ,543174,B47C0684-6316-4483-9852-34C340E80037,NULL,59:56.6
7763B914-4612-404F-AB52-6BDA713585CE,App4aBirthCertificate@piba.gov.il,5,אשמח לדעת מתי התעודה תהיה מוכנה בבקשה,547894,1A79BFDF-35A4-460A-8444-DFE91B355F0B,NULL,53:52.3
1FEE77B0-3ED3-4EF2-B84D-0783B0650FCA,App4aBirthCertificate@piba.gov.il,5,תודה,548840,FB471D95-3461-47DD-88B3-171303D430F0,NULL,09:53.0
E306ADCE-E2C7-401E-8657-41EBD692750B,App4aBirthCertificate@piba.gov.il,4,להוציא לכל הילדים יחד,537534,70017614-245F-475F-9D2F-76AFFB04E10F,NULL,29:16.9
F84059E4-90F4-444A-A362-57B6FF121211,App4aBirthCertificate@piba.gov.il,5,ידידותי,547332,63E5F763-0CB9-4EB8-85EB-5BA0A1E9B416,NULL,16:07.3
91C43351-5420-4C59-857D-7440D7F94C11,App4aBirthCertificate@piba.gov.il,4,הכניסה הראשונית הייתה בעייתית ונאמר לי שהקוד  6 ספרות שהוזן הוא לא נכון (על אף שהוא כן היה נכון),542094,85CE2EBB-CC0C-4957-8312-9F0388199BFF,NULL,49:48.7
63AD170B-0666-47E2-95D1-09353F55A0F5,App4aBirthCertificate@piba.gov.il,4,"היה נחמד אם היתה אופציה להשאיר הערות... 
במקרה שלי, עקב שינוי שם יש צורך בציון שני השמות - חשוב ביותר באנגלית.",539143,21C7B953-A2A4-416F-9CDC-B205D0890DE0,NULL,53:16.6
6D3C3927-29AC-41E7-8BCD-58FF3BCACA62,App4aBirthCertificate@piba.gov.il,4,"מכיוון שמדובר בי, ניתן למלא את רוב הטופס בצורה אוטומטית במקום שאצטרך להזין נתונים.",534147,65BBE1A7-E3C4-47DD-B954-73CA93DEDFB2,NULL,40:43.6
488DB489-7CC3-472B-BAF5-5A19F858EE93,App4aBirthCertificate@piba.gov.il,4,התעודה שביקשתי לפני חודשיים טרם התקבלה,535439,FA467DE7-E793-49AF-8F0A-F2EF13223550,NULL,02:36.8
8DECBCD1-D673-4DB5-A91E-64AADCEBC890,App4aBirthCertificate@piba.gov.il,2,"לדעתי זו הפעם השלישית שאני מזמין את התעודה הדו לשונית מאז שאגם נולדה, והיא כל פעם נבלעת בדואר ולא מגיעה",541768,C9BBA96A-17C6-4C38-9144-57D0875F95A0,NULL,11:59.3
E018A8A7-9B6A-4BFF-A7C3-0B2DDBF3D93C,App4aBirthCertificate@piba.gov.il,1,העיר נתניה לא רשומה לכן לא ניתן להשלים את הפעולה ,545207,3324D3CA-D8D5-4A00-9D72-3966C5DF5C18,NULL,20:42.1
E1159732-C4AB-408A-BB33-81B9D53D2108,App4aBirthCertificate@piba.gov.il,5,הכל טוב וברור,544636,0E6D143B-3096-4DCD-9BD4-8DC3D97C30B9,NULL,35:07.2
1FF1D088-F429-4A8E-84EC-5BA85BC5317E,App4aBirthCertificate@piba.gov.il,3,"אם יש אופציה לא למלא את שם האב, למה מכריחים אותי למלא את שם אבי האב. (אם אני לא יודע את שם האב איך אדע את שם ההורים שלו)",543267,40D9B308-4846-4945-8EE5-C6A45F202874,NULL,02:04.9
CD5DE27D-4B0B-494D-B7CD-5D2C47EFCB9C,App4aBirthCertificate@piba.gov.il,2,למה כל כך הרבה פרטים עם נכנסים מאזור האישי ,544729,B5E0977E-76AF-4BD4-BA19-EFC010E856DA,NULL,17:19.8
58E16F42-038E-49A6-988D-0462154ED9B3,App4aBirthCertificate@piba.gov.il,5,שירות יעיל,545978,5C02397A-4AD5-46FB-B5F9-AF751BC27DD8,NULL,48:47.2
CB55EAF9-6C3C-438C-8106-82DC71AE7630,App4aBirthCertificate@piba.gov.il,5,אפשרות לשליחה לכתובת אחרת מהכתובת הרשומה במשרד הפנים ,551550,117F4C94-2FEE-4185-A14A-85BF50D5701D,NULL,26:49.1
7EA23352-183F-407C-9028-69BFA251E81C,App4aBirthCertificate@piba.gov.il,4,אופציה להזמנת שני עותקים,542808,96775733-08F0-4B60-81B2-F65C1BAC6D10,NULL,09:19.5
340A58A2-49AF-4CFE-949A-5D8C249DF57B,App4aBirthCertificate@piba.gov.il,2,אני צריך תעודה במייל! מבקש לשלוח בבקשה למייל fkhury@gmail.com ולא לדואר מכיוון שאינני נמצא בארץ. תודה.,547268,0CD5CE67-17E2-4207-8049-1FEF3F1C486F,NULL,52:38.9
AAEF4997-3AD1-48C3-A225-1C59D3A1CA6F,App4aBirthCertificate@piba.gov.il,5,"נחמד מאוד, רק שיגיע מהר
תודה",543853,4126690F-3D27-441C-93B2-0B923AB3889D,NULL,39:59.2
0C13E4AC-4FDC-47F3-8C46-78C914BCA679,App4aBirthCertificate@piba.gov.il,5,תודה,548853,84D03E1D-903E-4E06-83B2-14776C854E1D,NULL,19:03.6
56DF2D5B-D491-4F3D-9786-757140E25442,App4aBirthCertificate@piba.gov.il,5,שירות יעיל,545975,001F2E3F-FD10-477E-A7CF-856A0E6B72DA,NULL,47:14.1
9E2555D2-8CC0-4B8C-81E3-5E6F513F9479,App4aBirthCertificate@piba.gov.il,3,אני מנסה בפעם השלישית לקבל תעודת לידה. אשמח לסיועכם,547636,188E6757-E0AA-4ED9-B5DA-0D8669961831,NULL,12:57.6
26A7D31D-FC29-4ACB-8A3C-1F901C515EBC,App4aBirthCertificate@piba.gov.il,3,שיתמלאו פרטים באופן אוטומטי,546118,6228AD61-7075-4932-AD9D-DAB4A3BA0E4D,NULL,02:40.3
53134AF0-44DD-4C90-BD2F-8D719F333D62,App4aBirthCertificate@piba.gov.il,5,"מאוד קל ויעיל 
טוב שנין לעשות דרך האינטרנט",534561,E87D80E1-A707-4CC5-8525-2E2660564FE0,NULL,13:53.2
2C466FA5-F781-483F-93C5-8511E1270E1A,App4aBirthCertificate@piba.gov.il,1,יש סימון להראות שאין אב רשום אבל חייבים להכניס את אבי האב? יש לכם בעייה בטופס. אין אב.. אז אין אבי האב..,537448,8E6BDA72-9836-4D72-9A29-EB4C17CCC998,NULL,49:58.5
251D9D12-4DBF-46D5-92C5-5F602038BB18,App4aBirthCertificate@piba.gov.il,4,"טופס זה הוא תיקון לטופס הקודם ששלחתי הבוקר
השם של בעלי באנגלית הוא mordechai zvi
בבקשה תתיחסו לטופס הזה  הנכון
בנוסף, ליעל המופלאה הסבלנית והמקצועית, תודה מיוחדת
",535232,5971FA0E-6597-4F00-B691-D5D2D5C98D28,NULL,45:38.2
E85BE30F-D392-446F-8D19-23DFC43AC6F9,App4aBirthCertificate@piba.gov.il,5,מדהים  נגענו בשעה טובה למעט נחת  תודה,550563,51BD4C80-E38E-44E6-AAB6-BEE60B9D2CAF,NULL,56:10.2
38E53179-A2FD-4884-9AE9-93C073BFA134,App4aBirthCertificate@piba.gov.il,4,משלוח התעודה,539791,02A3EDF5-D90D-4AD6-844E-6DB9F14F8AF6,NULL,48:13.8
A69972F3-8F55-405D-81B1-777E2F50B552,App4aBirthCertificate@piba.gov.il,5,קצר ולענין,544468,34FE2E00-E8E0-4110-8E0E-B85B30804208,NULL,24:50.3
924D63E3-5F0F-450B-ACD2-A00F569BFC56,App4aBirthCertificate@piba.gov.il,4,"מהיר!
אין הרבה לשפר",536868,548AEE29-76B2-4B23-BC17-4F6150398820,NULL,30:50.0
5E8DA96C-E8D8-4892-A32E-2B5BA8A3ED52,App4aBirthCertificate@piba.gov.il,3,"בפעם הראשונה הטופס לא עלה והמתנתי 13 דקות למענה בתמיכה הטכנית עד שהתייאשתי. בנסיון השני, אמרה לי הנציגה אלין למלא את הטופס מחדש, ואז הצלחתי. ",544317,A720158A-4E3F-418E-8134-96CD77556532,NULL,49:12.1
B2959E13-11DB-477F-94B0-95B0015C72DD,App4aBirthCertificate@piba.gov.il,5,"פשוט למילוי
תודה על השירות",543466,3372F58A-D8EC-4540-8190-5EFFDA078BA8,NULL,32:34.7
6B5A712B-F645-48D4-9A49-7CB0A73A5C31,App4aBirthCertificate@piba.gov.il,5,"לשאול האם רוצים את התעודה, במשלוח בדואר",541803,324BBF6D-6579-42D3-AA43-395FE7170281,NULL,34:46.3
A6933F01-99D8-4764-8D96-A16723F84B3F,App4aBirthCertificate@piba.gov.il,4,"לא תמיד העמוד עבד, לפעמים נתקע",540537,38E8389C-8B59-4F50-8F2B-B52A1F9B32D5,NULL,25:04.5
BB82E32C-DAD5-4BFB-898D-34012C7D25B2,App4aBirthCertificate@piba.gov.il,1,"לא יכולתי לשנות את כתובת האימייל.
לא מבינה לאן ישלח הטופס שביקשתי",548205,2483790D-1DD9-4FDA-926D-2ACD8C254F06,NULL,47:59.4
5DE6F07B-18C6-42D8-9BC5-A1FDD4F26A61,App4aBirthCertificate@piba.gov.il,5,נראה לי שאם אני מקישה תז כל הפרטים צריכים לעלות אוטומטית,544287,F90FA9BE-1825-41AE-8744-D5D24D621AA9,NULL,02:18.5
6799D9EF-439F-4F33-B5C7-807A5DB7C8EF,App4aBirthCertificate@piba.gov.il,4,מילוי פרטים ידועים באופן אוטומטי.,534978,851E00A3-5608-496B-8CAC-E8B22866AA37,NULL,04:51.5
5D9EE5B3-ACC2-4D47-B4E3-AF2ED19FC8BF,App4aBirthCertificate@piba.gov.il,4,"רצוי שתהיה אפשרות להכניס הערה. למשל, יש לי שם משפחה קודם, או, איני בטוח באיזה בית חולים נולדתי.",540238,B1002EBB-AFE3-4697-BC8F-BBC68B9D24C8,NULL,18:36.7
6AA522D0-31A1-4ECD-803B-869C22C5DAD7,App4aBirthCertificate@piba.gov.il,5,"הכל היה נוח אבל הנתונים כבר אצלכם אז למה יש צורך למלא הכל , עדיף שתמלאו ובמקרה הצורך נתקן
תודה ",545088,B142F3D5-FCE1-45E8-96E6-3827E7010BFA,NULL,02:59.1
122B3314-B222-4DEE-A0D5-A99DB6FF6DB9,App4aBirthCertificate@piba.gov.il,5,אפשרות לבקש טופס לא דיגיטלי כדי שיהיה לי מקורי...,542608,53EA63AC-281B-4A08-A75F-40D068DD33A7,NULL,59:42.8
9C307AD9-6424-482B-A3E6-813558ED5E17,App4aBirthCertificate@piba.gov.il,3,רשום שניתן להוציא תעודות לידה דו לשוניות דרך האתר. לא הצלחתי להוציא לאף אחת מהבנות שלי. חבל.,537220,36661863-3AEF-4D5F-AE9E-3466C90322C9,NULL,48:33.6
8E683CED-F00A-4F3B-9F91-B03B60038236,App4aBirthCertificate@piba.gov.il,5,"קליל, נגיש, מובן
נהנית מאוד מהאתר הזה
תודה לכם",539454,EDD7CF27-7780-4388-9B03-A2808B211998,NULL,08:21.1
CC56FA3A-0D3A-4046-92A9-87EA323F7A59,App4aBirthCertificate@piba.gov.il,5,מצויין,551312,DD98FA94-A1A6-47C5-BA30-062648C54FD6,NULL,04:10.4
706407DC-9746-4908-8F5F-DB98C9DB396E,App4aBirthCertificate@piba.gov.il,4,מהירות המשלוח,535021,1528C589-7CB8-4CDA-84CC-82FFAF7F0B1B,NULL,06:35.9
CD52D3F1-CC79-497D-B8F1-A0C5127D0C7B,App4aBirthCertificate@piba.gov.il,3,ההנחיות לא ממש ברורות,538173,C497FA16-1E18-4024-BD9A-1AF03F0566B5,NULL,26:37.5
D0A46BED-59A2-428D-9E33-863067881311,App4aBirthCertificate@piba.gov.il,1,מעייף,548552,6C9E6168-221B-499F-99BD-B561EF56DAB9,NULL,14:17.5
614EDE26-317B-44C8-AC4D-8FAF5115907B,App4aBirthCertificate@piba.gov.il,1,"באתר כתוב שניתן להפיק בעצמי העתק תעודת לידה חתומה דיגיטלית
ולמעשה המידע אינו נכון ואקבל את העתק התעודה רק בדואר ישראל.",537697,629FA2EA-6118-4FED-9935-C292404DFCCB,NULL,47:49.4
FDC7CA51-C914-448C-896F-E33373DAD78A,App4aBirthCertificate@piba.gov.il,1,חרא אתר מסובך,546624,60C939E6-3DB2-4248-A0FC-C247E983C7A2,NULL,44:04.5
F006F342-3EF0-4321-A3FF-A0C7E41D0575,App4aBirthCertificate@piba.gov.il,5,למה אין תעודה מוכנה להורדה? זה קיים במערכת מהלידה...,551651,973959C5-055B-42EA-B295-290C0D65729B,NULL,43:49.6
7CE8A538-1E5E-4AE2-AB0C-90742564F817,App4aBirthCertificate@piba.gov.il,2,"כשמסמנים שלא רשום אב, המערכת עדיין דורשת את שם אבי האב. הייתי צריכה לרשום את עצמי כאבא למרות שאני אמא.",534523,9D7F27AB-39FD-4142-90C2-2022CA73D7D3,NULL,52:01.8
26B253FB-9D4A-48EC-A3C7-827A7AED5E0B,App4aBirthCertificate@piba.gov.il,1,חלק מהפרטים לא בדיוק זכורים,543076,D035D272-D72C-43C4-9128-D90DFBBDB938,NULL,31:39.7
BC484772-6B6A-4FF4-B818-E693637A6EEE,App4aBirthCertificate@piba.gov.il,3,"לא מספיק ברור איך מגיעים לטופס המבוקש.
אין תפריט בחירה.",550634,111A4BD0-AB23-44A2-A40B-C4E1B62EA9F7,NULL,01:23.6
F4206B7C-8E47-4467-A4E3-A5CD574D5B4E,App4aBirthCertificate@piba.gov.il,5,תודה,548847,54CF81B5-30ED-4033-8A94-B27940EFDCCD,NULL,14:29.2
6E44B2F0-B749-4DCA-ACAD-915338175E46,App4aBirthCertificate@piba.gov.il,5,"קל, נוח נפלא",542793,E816B14F-7E23-4E70-87AD-3E12DD2F3A46,NULL,57:36.4
9095469B-3232-459F-B075-828E9424BAA5,App4aBirthCertificate@piba.gov.il,5,השירות ,541714,7131D142-B61F-4279-B883-04CBEC91C979,NULL,53:15.4
FC3F9837-09AF-4B77-9201-D698DDBE102B,App4aBirthCertificate@piba.gov.il,5,"נגיש ופשוט
להשתפר - שישלחו לי בדואר, כבר חודשים מבקשת וממלאת שוב ושוב ולא מגיע.",538011,D4D9A0A3-9EE2-4B75-B19B-8C686D106BBA,NULL,06:07.8
A2BC536B-05CA-44F6-9319-BA9E1A100946,App4aBirthCertificate@piba.gov.il,4,"שלום רב
לא ראיתי אופציה לקבל את התשובה במייל!!!
גם הורדת המסמך מהמייל
לטיפולכם האדיב",542190,DB78AF53-2CE2-4900-AFC1-C7574475E24E,NULL,37:16.6
757B85E0-D757-4174-B785-794ECF88AF48,App4aBirthCertificate@piba.gov.il,3,"הטופס לא מאפשר שינויים  ולכן יש לאפשר הכנסת שם המשפחה מלפני הנישואין 
וגם לאפשר שם המשפחה של האב",539906,3B512286-5DCF-4F80-B881-864C793A37D3,NULL,05:44.9
008758CE-FABF-48DA-9A06-775016F61D3D,App4aBirthCertificate@piba.gov.il,5,"מהר קל
",551614,F3346E2B-3FAA-408C-B333-5D8B3C2133AB,NULL,41:14.8
11805AEF-625C-4E21-A4DE-D8BCF68C0804,App4aBirthCertificate@piba.gov.il,5,תודה,548833,54FB03F2-9B90-45D1-99E2-A929C76AFD19,NULL,46:43.8
666E15AE-A7E2-444F-9618-BBA98CC2387E,App4aBirthCertificate@piba.gov.il,3,לא ברור לאן זה  נשלח אני תריכה הביה תעודת כחולה של  תעודת לידה לא ברור,546953,B1C2FD5F-2A3A-451E-92FA-B4A563E1E4F2,NULL,43:12.7
2ECA3B59-805C-4F1A-8D6D-7A01E54B6D57,App4aBirthCertificate@piba.gov.il,5,"ידידותי למשתמש, ברור ומאוד נגיש.",550740,EDA27E50-22A4-411C-8B4F-6FF55FF95553,NULL,12:08.5
E9ADF873-B7F3-4DC9-AF42-799CC03E2B2B,App4aBirthCertificate@piba.gov.il,1,"לא שיניתם את האיות השגוי לנכון, האם אתם מעסיקים רובוטים או אנשים נורמאליים? מדוע קיים הטופס הזה, אם אתם לא מתייחסים? ;",534404,A605C7D2-CC1E-45CF-AEFA-47ED87ACE3E5,NULL,20:42.8
2D1A8880-604B-48DD-A318-D1DAC717F2BB,App4aBirthCertificate@piba.gov.il,5,"נח, קל ומאוד ברור. 
כל הכבוד!",549172,9282BCB7-90E8-41E2-B242-73FF505C41EA,NULL,09:06.2
DD54C4FC-BF5A-43D4-8DFA-C3644B103571,App4aBirthCertificate@piba.gov.il,5,קל ונעים. תודה. ,534909,D00A6660-ED54-4251-9C7A-0356AA8D7175,NULL,39:09.1
5FF1E8B5-81A0-476B-90BB-7DD98A242059,App4aBirthCertificate@piba.gov.il,1,אם לא מופיע שם אב בתעודת הלידה מדוע השדה שם אבי האב הוא שדה חובה,546181,DF9E7C47-720C-4FE5-9950-9C6EBD9BD39C,NULL,58:20.5
BB2D045C-8000-4E52-86A6-7C4B8B37F58F,App4aBirthCertificate@piba.gov.il,4,"יחסית קל. לא היה ברור אם אני ממלא את פרטי או את פרטי האדם (אבא שלי) שלגביו אני מבקש את התעודה.
",540211,54B391CE-FA09-4BF2-894C-118367E41ED8,NULL,41:29.3
E50F4EC9-8C99-40BF-BA7D-CCFB74FB9379,App4aBirthCertificate@piba.gov.il,5,"מהיר וקל
לא ברור למה דווקא שם האב של האם - מה אם שם הנעורים של האם הוא לא השם של האב ? זה המקרה אצלי. מקווה שזה יעבוד",547258,2128B523-32A3-4567-8E81-9EFAA042E8C0,NULL,40:10.3
474E00BD-5EB4-40F5-9029-C51910D8F31D,App4aBirthCertificate@piba.gov.il,5,"נוח, מהיר וברור",551598,493B5BDD-99BE-4F6C-9BD4-930F243043BB,NULL,18:42.6
80105AC7-BA27-4A74-A33D-7ED3346DB810,App4aBirthCertificate@piba.gov.il,5,הסבר מעולה ומאוד קל למלות את הפרטים ,550087,99402F16-8ACF-4D92-A342-0C63BD365515,NULL,20:38.1
3403A47B-B7DD-42A2-BF46-A0E51D3DF490,App4aBirthCertificate@piba.gov.il,5,"מאוד יעיל וקל 
תודה על השרות",534574,01457FF4-C988-4DA3-8920-96C0AE9D8C94,NULL,18:52.2
A79987F8-0364-4ED0-A99F-CFDE47F3419A,App4aBirthCertificate@piba.gov.il,4,אם אפשר היה להדפיס את תעודת הלידה - דו לשונית במקום היה מצוין,538670,47E1FE4F-4461-412F-A3D0-F4AE67E8661B,NULL,09:16.0
B40EA3F2-4057-484D-9AFF-C8E433884241,App4aBirthCertificate@piba.gov.il,1,אי אפשר להנפיק תעודת לידה באנגלית,542601,34DF2A1F-112D-41C6-BC9C-9E610C7383FB,NULL,43:31.5
7B157070-F9E0-4CB9-967E-8216D9A49B10,App4aBirthCertificate@piba.gov.il,1,לא קיבלתי את התעודה זה כבר פעם שלישית שאני מבקש,543109,0F880DD4-A8D7-45FD-9690-E9D43CED1DD0,NULL,25:27.1
4C22A3E6-EBF9-4C56-8E85-A1E366879904,App4aBirthCertificate@piba.gov.il,5,קל ונגיש.,544686,D12D7573-ADE1-4E89-A90B-DAAFF1A32C7B,NULL,44:26.9
CC41D8DC-AD18-4E7F-8F45-B931E8155477,App4aBirthCertificate@piba.gov.il,5,"אין אפשרות לבחור מדינה ועיר אם נולדו בחו""ל",547385,1D220E76-E948-42D0-A99A-149118E54B02,NULL,57:10.5
501BCC1D-D1C6-4845-8736-C8EC8F5CC9C7,App4aBirthCertificate@piba.gov.il,5,טוב מאוד,535214,2F41FAA7-00F5-42F5-BF57-4E4103B0169D,NULL,02:00.1
4D57696A-2B45-4BFA-9CC2-E01B7B2DA41C,App4aBirthCertificate@piba.gov.il,5,שהכל יהיה זמין באינטרנט ללא המתנה ,541972,B080A916-4B08-491C-A839-BB0A745E99E9,NULL,56:29.3
B89F89EB-A673-4263-BB08-A72F5F3A097E,App4aBirthCertificate@piba.gov.il,5,מעולה,548811,39EC9003-F1FE-403B-9B24-EABF6683A5C8,NULL,10:16.2
EAA5BFE4-C384-44FC-991F-C8990340755C,App4aBirthCertificate@piba.gov.il,1,ביקשתי להנפיק תעודת לידה לפני כחודש ועד עתה לא נשלחה אליי. כרגע ניסיתי להוריד אונליין וזה שוב שלח לי ללמייל אישור לבקשה ולא את הטופס,538372,26ABACCE-0877-4F7C-8931-B74CF30CBE42,NULL,10:24.4
B25DC4D5-AD02-4A32-9AC9-C900FA7E1064,App4aBirthCertificate@piba.gov.il,5,פשוט וקל,534011,D562E305-22A1-40A2-90E6-4BB1CED62CB9,NULL,17:08.4
BC684E54-5D75-4CC7-B31F-E31823AD2F89,App4aBirthCertificate@piba.gov.il,5,אחלה שירות שבעולם,547528,BD69D940-E23C-4D25-A94A-593540437361,NULL,41:14.1
580EFAAA-C61F-4622-A1AD-A8D14E664308,App4aBirthCertificate@piba.gov.il,5,תודה,548849,4A6970F7-82A4-4504-8C77-5DD3FAB1B679,NULL,17:29.9
D803507F-B961-463E-B19B-AD68B22120E5,App4aBirthCertificate@piba.gov.il,5,"כל המוסיף גורע, נגיש וקל לקבל נתונים נכונים",535460,0B775511-FB51-43FB-A841-2BEA653075C3,NULL,54:36.1
C3756624-318D-44BE-B78F-CAD17E573761,App4aBirthCertificate@piba.gov.il,5,"יעיל ביות.
נפלא",544599,5F54E1FC-80D9-4D3E-AF0C-E1B84E750A32,NULL,40:10.1
348084E1-B7F3-47D6-BFAF-B0E66CB32372,App4aBirthCertificate@piba.gov.il,2,"אני לא מבינה למה צריך לחכות חמישה ימים לטופס תעודת לידה דו לשוני, ואי אפשר להוריד אותה אוטומטית. תודה ",538849,2D1F2CC0-EECE-4241-91EF-01DB3DEF4238,NULL,32:13.2
13ECD582-81DD-4F64-B47F-A8E7093AE067,App4aBirthCertificate@piba.gov.il,4,"תודה - סך הכל מופתעת שיש שירות כזה אונליין

רק לא ברור איך אקבל את התעודה לאן זה ישלח אלי
054-7728938",551549,2CB98C80-3153-4F94-891A-6D0B5E49299E,NULL,26:55.9
730C7D5C-336C-43C9-8D86-B80FCB9A59F2,App4aBirthCertificate@piba.gov.il,5,"הכל יעיל, ידידותי ופשוט. תודה רבה
מקווה שעבור הקשישים יש לכם שיטות נוספות. ",548012,A9F74F8A-6F49-4F09-BC0E-8EECF5351473,NULL,32:23.5
8684D9E4-F824-4AE7-A31F-CBAE069388E5,App4aBirthCertificate@piba.gov.il,3,שלוש פעמים ניסיתי להתחבר היום ולא עבד,543812,4003BB2B-B55F-4080-95C4-63CCFF28E08B,NULL,22:07.3
95B4B110-BB56-4C5D-A27F-BA590ED1F446,App4aBirthCertificate@piba.gov.il,5,"יעיל, מהיר, מוסר היטב, זמין תמיד, נותן חיווי להצלחה ושולח לאימייל אוטומטית. פשוט נפלא!",539136,586FA539-B341-4D6A-AC4E-AA8D9E9A3E94,NULL,43:38.4
CF1DE97B-5AF5-4E68-884B-AA878646A262,App4aBirthCertificate@piba.gov.il,5,ממש פשוט ונגיש,545623,51DF989C-3B64-4F0A-B89D-AC474E3B8F48,NULL,08:21.5
B9A8D8B6-53A9-418C-B542-ECC12BF62C05,App4aBirthCertificate@piba.gov.il,3,לכתוב בשם האב ושם האם האם דרוש שם מלא או שם פרטי כמו בתעודת הלידה הישנה,544004,32F0DE91-1228-4D08-A9CB-7EC20A46D4BC,NULL,58:39.9
1F07BA85-0D36-44BC-B2F5-DD73FF9D3AAB,App4aBirthCertificate@piba.gov.il,3,שדה הבחירה עבור מי הבקשה לא נראה כשדה גלילה לפחות במובייל,536492,F6016744-BB9F-491E-BBE5-015CD9C8C402,NULL,22:08.9
E967AE46-A357-4126-A2E0-BC240DFBF08D,App4aBirthCertificate@piba.gov.il,5,תודה רבה,541452,ECF621EB-6B10-4F62-AAEC-C57E63EE9434,NULL,50:22.3
48F06FE9-9A7F-4154-B101-B4133C9941FA,App4aBirthCertificate@piba.gov.il,5,תודה,549184,654CB69E-DD2B-4A3C-BB28-4BD37E35F800,NULL,24:27.8
